id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17116772,GREAT FLAT IN CITY CENTRE,44407137,Jakob,,Ixelles,50.83842613388144,4.364813969473199,Entire home/apt,65,2,4,2017-04-17,2.03,1,35
15417252,Spacious bedroom and private bathroom near Flagey,23094970,Anne,,Ixelles,50.8264389668086,4.379793253117021,Private room,25,6,14,2017-04-16,2.00,1,9
4161439,Lovely apt near Brugmann place,21596388,Dominique,,Ixelles,50.815995419395186,4.351251533181311,Entire home/apt,75,2,11,2015-12-30,0.38,1,0
9290246,Nice flat in the Heart of Ixelles,28638241,Héloïse,,Ixelles,50.8353368351862,4.365790063128405,Private room,55,2,5,2016-11-13,0.30,2,6
9609492,Very nice furnished apartment 105/1,48305343,Roger,,Ixelles,50.83531845226506,4.378947356395917,Entire home/apt,45,90,3,2016-09-05,0.18,4,342
18268091,Spacious Brooklyn-style Apartment | Châtelain,1913607,Max,,Ixelles,50.82257596945643,4.36174146862813,Entire home/apt,90,2,0,,,1,0
16318378,Charming house in the most trendy district of BXL,3449982,Laetitia,,Ixelles,50.81744098074331,4.35192168771842,Entire home/apt,115,1,1,2017-01-01,0.23,3,285
8590654,Chambre près du train et du bus,36206105,Françoise,,Ixelles,50.827685959886125,4.381645033501197,Private room,54,1,0,,,1,312
1179465,Chic & localization : flexible monthly stays,1638702,Janete,,Ixelles,50.82835108115771,4.369616771132222,Entire home/apt,57,30,24,2017-03-20,0.51,1,331
12615411,Flagey-Ixelles Bed&Breakfast comfortable+stylish,34552590,Mireille,,Ixelles,50.83100413287834,4.3699028988085,Private room,31,1,37,2017-05-01,7.71,1,102
3445234,"Attic apartment in hip Ixelles, BXL",17362735,Julia,,Ixelles,50.82715308694629,4.367689025161752,Entire home/apt,60,1,5,2015-05-04,0.15,1,0
5799634,Charmant petit appartement,9254554,Sophie,,Ixelles,50.822336410157924,4.358096970532312,Entire home/apt,50,2,3,2015-07-10,0.12,1,0
7078696,2 pièces à IXL!! 20 mn du centre!,4659222,Amaury,,Ixelles,50.820194019891254,4.390124469749387,Entire home/apt,59,2,2,2015-12-29,0.11,1,341
7528396,Cute room in a vintage flat,19714872,Emma,,Ixelles,50.83385631672902,4.3653116576249955,Private room,20,1,0,,,1,35
15678917,Magnifique appartement dans le coeur de Bruxelles,17072213,Benedetta,,Ixelles,50.82962638268457,4.371718279439326,Private room,50,1,4,2016-11-29,0.68,1,177
540081,Spacious luxurious 2 beds apt. + balcony Chatelain,2653911,"Françoise, Maurice",,Ixelles,50.817290055088,4.354618310766445,Entire home/apt,100,4,5,2017-03-03,0.23,1,287
11140477,Appart Cosy quartier St Boniface,10865338,Eva,,Ixelles,50.833251199070475,4.366696536735273,Entire home/apt,40,1,1,2016-02-29,0.07,1,0
8584601,Chambre +mezzanine quartier europe,24444714,Cedric,,Ixelles,50.834741909468406,4.37371118307113,Private room,43,2,2,2017-01-01,0.10,24,365
4750680,Duplex agréable au coeur d'Ixelles,3950140,Delphine,,Ixelles,50.827000491612814,4.372859013093446,Entire home/apt,36,7,1,2015-01-30,0.04,1,0
7044429,Big and luminous room Louise area,36933354,Agathe,,Ixelles,50.832215512374745,4.361905217149835,Private room,22,2,4,2015-11-23,0.18,1,0
6372677,nice studio with garden in Ixelles,24444714,Cedric,,Ixelles,50.83329854871548,4.374394257218238,Entire home/apt,60,7,1,2015-06-01,0.04,24,0
3833127,lovely appartment 1 to 4 poeple,19734824,Caroline,,Ixelles,50.81805413116578,4.386555603146486,Entire home/apt,115,2,1,2017-04-17,0.03,2,352
5438750,Great Room in a Great Flat,28212581,Valentin,,Ixelles,50.83536932999024,4.363610084755872,Private room,38,2,24,2016-11-01,0.91,1,0
8944867,Petite maison du fond de la cour,46756997,Clémentine,,Ixelles,50.82274550951179,4.381376983277983,Private room,38,2,8,2017-01-21,0.43,1,326
15727831,"Grande chambre double, salle de bain privée",101620155,Michael,,Ixelles,50.8309384912284,4.380352684534489,Private room,50,1,1,2016-11-16,0.17,2,29
7355581,Belle Maison Place Flagey-,9226920,Soraya,,Ixelles,50.829768314891915,4.3679502844043325,Private room,39,7,3,2016-02-26,0.14,1,88
6814894,The must in Ixelles -near the trendy Flagey place,3885557,Sabine,,Ixelles,50.828402548619394,4.379063526492408,Entire home/apt,65,3,3,2017-01-01,0.37,1,0
18234534,Bright and cozy flat in cheerful Ixelles,25747821,Federica,,Ixelles,50.81975024449364,4.389537377431385,Entire home/apt,50,2,1,2017-05-01,1,2,44
8846498,Room @Flagey in fully equiped apart,32275951,Benoit,,Ixelles,50.828811438101916,4.372030548171587,Private room,25,1,9,2017-04-09,0.55,2,95
7847523,Grande chambre lumineuse XL-Flagey,15664013,Nadine,,Ixelles,50.827717758129765,4.379033951266786,Private room,30,1,37,2017-04-29,1.77,2,0
540234,Lovely renovated appart + terrace,2654837,Aurore,,Ixelles,50.83564534993781,4.364871759465075,Entire home/apt,70,1,55,2016-12-01,1.05,2,324
12768391,Chambre à Ixelles (GIRLS ONLY!!),69003776,Louisa,,Ixelles,50.824297750415425,4.383781632642763,Private room,31,1,0,,,1,365
13995285,Spacious room in European neighborhood,83580219,Maria,,Ixelles,50.83503359126268,4.372626595307574,Private room,35,1,19,2017-05-03,1.93,2,64
15547238,Lovely apartment in Ixelles,1444493,Alexandre,,Ixelles,50.81936627670079,4.367032855923078,Entire home/apt,65,10,2,2017-03-15,0.52,3,179
15186776,Spacious and well furnished room in IXELLES,96407843,Simone,,Ixelles,50.81390597819172,4.3857883773871125,Private room,30,1,16,2017-04-20,2.16,1,28
7486278,"Home away from home, European area",7815413,Fiona,,Ixelles,50.83699952141937,4.3741835849078265,Private room,35,2,3,2015-08-23,0.14,1,0
13597467,Grande chambre à 5 min du centre ville,5337254,Pauline,,Ixelles,50.827899303159576,4.3578472784667275,Private room,40,1,2,2017-04-17,0.20,1,45
8076049,One bedroom 8 min to EU Parliament,25797479,Stanislava,,Ixelles,50.83472804935611,4.370702854655392,Private room,27,1,0,,,1,0
16906969,Superb duplex in trendy area,112863656,Pauline,,Ixelles,50.820772033299875,4.385504013964225,Entire home/apt,99,5,5,2017-05-01,1.60,1,135
8716739,Studio de goût de 30 m² (2 pièces),45752077,Thierry,,Ixelles,50.818354762082514,4.386406093143589,Private room,50,1,8,2017-03-24,0.44,1,345
13614863,Charmant studio dans une maison de maître typique,17711294,Catherine,,Ixelles,50.831742483673764,4.3612069624877705,Entire home/apt,50,2,1,2016-10-21,0.15,1,27
16366713,Bright & Quiet apartment - Ixelles,107183651,Claire,,Ixelles,50.817585822229525,4.354057387785456,Private room,40,1,9,2017-05-06,6.59,1,22
17890224,Sunny flat & big garden in Ixelles,122538475,Florence,,Ixelles,50.826967757633966,4.360156369189429,Private room,50,1,19,2017-05-06,14.25,2,23
5208932,"Cosy room-Flagey, Ixelles, central Brussels",5823616,Nasima,,Ixelles,50.8297591907259,4.369012714832853,Private room,38,1,104,2017-05-01,3.76,1,153
13547893,appartement calme et lumineux,57852116,Thomaz,,Ixelles,50.81521169060625,4.349614234333296,Private room,22,1,0,,,1,88
6879591,Studio de 45m2 à Ixelles,24444714,Cedric,,Ixelles,50.832813201108465,4.375604945447147,Entire home/apt,52,3,2,2015-11-07,0.10,24,365
1603847,"Luxury apartement in Ixelles,Flagey",8545527,Laurent,,Ixelles,50.8270952398679,4.376980970116818,Entire home/apt,59,3,107,2017-05-01,2.56,2,139
17283353,Apartment close to European Parliament,21372064,Venyamin,,Ixelles,50.83568771360409,4.371982737064512,Entire home/apt,50,1,13,2017-04-24,5.34,1,52
2029810,Nice and cosi flat in Brussels,10424265,Jonathan,,Ixelles,50.82151020466933,4.389978447237177,Private room,47,2,3,2015-04-26,0.09,3,128
8959072,Sunny Tranquil Room in Boho Flat,1109751,Tahni,,Ixelles,50.817639451878954,4.35214057370557,Private room,49,2,43,2017-01-23,2.29,2,0
17594931,High Quality Apartment near Avenue Louise,14579776,Felipe,,Ixelles,50.82808112671456,4.360281593059734,Private room,125,2,0,,,1,43
12181251,Welcome home! Bienvenu! Добре дошли,65395979,Lucy,,Ixelles,50.82262649093872,4.386921398302242,Private room,33,3,5,2016-10-15,0.44,1,333
17152504,"Lumineux, Cosy et très agréable appartement",115345117,Isa,,Ixelles,50.82180005700636,4.3542077769868275,Private room,28,3,6,2017-05-04,2.86,1,355
14742986,Duplex in a trendy area,10672990,Adélie,,Ixelles,50.82439494142868,4.358362837511309,Entire home/apt,72,1,5,2017-05-01,0.68,1,344
17563192,St Boniface/EU area executive apartment with court,103086185,Alex,,Ixelles,50.83434534617959,4.366436294983885,Entire home/apt,78,1,8,2017-04-18,5.11,1,352
16823622,Cosy and welcoming apartment in Ixelles,50814867,Emanuela,,Ixelles,50.82601228752185,4.380355045939907,Private room,31,2,2,2017-02-05,0.62,1,0
14464171,Nice Appartment next to University,48333395,César,,Ixelles,50.81054652953867,4.385757379373099,Entire home/apt,50,2,3,2017-01-01,0.52,2,175
15660202,Best Appartement in town,23083904,Lina,,Ixelles,50.83866713185098,4.3678966962468415,Shared room,70,1,1,2016-11-27,0.18,2,132
17298609,Cosy and bright flat in Flagey,7545572,Stéphanie,,Ixelles,50.82944587980224,4.371048380633782,Entire home/apt,60,2,2,2017-04-05,1.50,1,293
16105016,Beautifull apartment well located,104993462,Nora,,Ixelles,50.81417240932927,4.384781416749956,Entire home/apt,140,3,4,2017-04-28,0.92,1,67
14006245,Magnifique appartement au coeur de Bruxelles,65041202,Richard,,Ixelles,50.83850337677198,4.3627463552794525,Private room,50,1,6,2016-11-13,0.71,1,68
16938789,Large appartment in EU Area,4894156,Maria Cecilia,,Ixelles,50.836382456196766,4.373788018272661,Entire home/apt,55,5,0,,,6,250
12415949,LUMINOUS STUDIO NEAR CITY CENTER,66257574,Sonia,,Ixelles,50.835571166475205,4.362773238320466,Entire home/apt,39,1,13,2016-08-27,1.03,1,0
12842702,Grand Studio //  Quartier Vivant,26854525,Laurène,,Ixelles,50.83622938468965,4.364059713578774,Entire home/apt,47,1,6,2016-08-01,0.53,1,0
10869211,Room 18m² close to Flagey .,46024946,Emmanuelle,,Ixelles,50.825942516738806,4.373098927315047,Private room,15,5,5,2016-09-18,0.33,1,0
7042637,Mittendrin mit Sonnenterrasse,7047987,Stefanie & Ansgar,,Ixelles,50.827826053816494,4.370917573586799,Entire home/apt,69,5,5,2016-05-09,0.22,1,0
9106992,Casa Urugauy,27904889,Raffaele,,Ixelles,50.802459025987865,4.396043814035082,Private room,27,2,23,2016-09-28,1.29,1,0
15005195,Cute private room between Flagey and Chatelain,765131,Chloé,,Ixelles,50.82669569200292,4.369068021996636,Entire home/apt,40,2,35,2017-05-02,4.71,1,334
14038544,Studio Louise - Place Stéphanie,84100319,Benoit,,Ixelles,50.83319619115517,4.359771943624815,Entire home/apt,58,3,0,,,1,250
9172488,Charming Flat in Brussels close to everything,46227550,Julien,,Ixelles,50.83423901897016,4.3718472845967655,Entire home/apt,50,2,11,2017-01-29,0.63,1,137
16364573,Cosy appartement à Bruxelles ❤❤,80435082,Meriem,,Ixelles,50.81711347051212,4.367644300507256,Entire home/apt,48,2,3,2017-02-07,0.69,1,180
11367448,Chambre proche du palais royal,59565691,Sebastian,,Ixelles,50.83660136716991,4.367111779905476,Private room,45,1,12,2017-03-04,1.00,1,50
16446467,Appartement chaleureux et lumineux à Ixelles,83989754,Jerome,,Ixelles,50.82776059106012,4.3668013942327315,Entire home/apt,40,2,2,2017-02-16,0.52,1,0
3552218,Appt loft style EU with garden,3085844,Laila,,Ixelles,50.8327965262852,4.379409381993684,Entire home/apt,61,5,10,2017-03-01,0.47,1,341
3109751,Appartement chaleureux proche cimetière Ixelles,15805964,(EMAIL HIDDEN),,Ixelles,50.82011181158881,4.384752010252579,Entire home/apt,70,1,0,,,1,0
14087014,Cosy mansard - place Flagey,11552442,Francesca,,Ixelles,50.82986504034271,4.373490806336786,Entire home/apt,60,2,2,2017-04-17,0.34,1,35
9269635,COSY DUPLEX BEST PART BRUSSELS,16336401,Noémie,,Ixelles,50.82884398966395,4.371934359120947,Entire home/apt,57,3,5,2017-02-19,0.39,1,282
13838375,125m2 apart in the best neighborhood of Brussels,11503548,Brahim,,Ixelles,50.82045594382293,4.3834846675429,Entire home/apt,69,2,1,2017-02-05,0.32,1,0
12349632,CHARMING HOUSE Brussels (near EP),2212688,Amaury,,Ixelles,50.83636181010319,4.366620530875707,Entire home/apt,40,60,0,,,1,0
3911778,Calm Bruxellois area,3690027,Feras,,Ixelles,50.814245697399606,4.384256364851958,Shared room,22,1,11,2017-01-26,0.34,2,365
4095071,Small dormitory,5632655,Eric,,Ixelles,50.82068020034103,4.38910151156374,Private room,27,1,138,2017-04-10,4.40,4,322
78561,Beautiful room with views in the center,422138,Sylvia,,Ixelles,50.82756727667054,4.371445449067174,Private room,60,1,42,2017-03-26,0.57,2,359
16200306,Flat in Brussels,105622398,Mathieu,,Ixelles,50.82076796564622,4.4008543702828495,Entire home/apt,33,1,22,2017-04-17,4.20,1,156
13693486,Superbe appartement au centre de Bruxelles,63280253,Tania & Nihat,,Ixelles,50.830846945710555,4.372977465115685,Entire home/apt,47,2,52,2017-05-01,5.05,1,100
10990116,Modern Apartment near EU,19701068,Marie-Agathe,,Ixelles,50.83174155080437,4.381410691670331,Entire home/apt,100,1,0,,,1,0
5403091,B&B L'Ultime Atome ,28007326,Margot,,Ixelles,50.836598705694385,4.365229412149182,Entire home/apt,95,1,104,2017-05-05,3.97,2,333
4074653,New studio in the heart of Châtelain!,21132463,Laurent,,Ixelles,50.823364546272394,4.356859959050696,Entire home/apt,70,3,3,2016-10-30,0.41,1,22
18574460,Bed&Breakfast @ Trendy Brussels next to CityCenter,2315621,Patri,,Ixelles,50.832261463440986,4.371113088032379,Private room,30,1,0,,,2,134
13692008,YOUR PERFECT PIED A TERRE in Brussels!,43421073,Fabs,,Ixelles,50.82091972188784,4.358838320568741,Entire home/apt,35,5,5,2017-02-15,0.58,2,358
16489533,Elegant Ground Floor. Open Fire and Garden. For 4,108277259,Ewelina,,Ixelles,50.8228014952979,4.36515890384314,Entire home/apt,80,2,0,,,2,364
9710573,Nice rooms in front of the EU Parliament!,40401316,Manuela,,Ixelles,50.83875226049907,4.372159550221954,Private room,45,1,3,2017-04-28,2.57,1,0
3894197,Beautiful room with balcony,1739667,Martine,,Ixelles,50.81887705852365,4.354729311436799,Private room,35,1,1,2015-07-21,0.05,2,250
6532004,Magnifique petit studio,13635940,Sibylle,,Ixelles,50.81575999394217,4.391887543000074,Entire home/apt,25,1,4,2015-09-06,0.19,1,0
1911703,"The Cambre House, 375m2 pour vous !",9918617,Alexandra,,Ixelles,50.823048455137744,4.37341772269205,Entire home/apt,250,3,19,2017-05-01,0.47,1,202
9165960,Bruxelles ma belle,47707294,Julie,,Ixelles,50.834827008088844,4.360635887828903,Private room,60,1,157,2017-05-05,8.92,2,72
6222611,Joli petit appart à Flagey,15731434,Samy,,Ixelles,50.828974591715145,4.371661907249643,Entire home/apt,55,3,87,2017-04-30,3.57,2,136
3403812,"Typical house in cosy, central area",7032882,Eleonora,,Ixelles,50.82345865720363,4.358553762412267,Entire home/apt,85,2,25,2017-05-01,0.76,1,41
14299067,"Appartement meublé, bien situé.",87341034,Nat,,Ixelles,50.83888121793342,4.368874781485859,Entire home/apt,50,4,47,2017-04-22,5.15,1,7
16035600,NewFLAT**Trendy CHATELAIN**loveVINTAGE*BEST VALUE$,2866861,Juju & Lau,,Ixelles,50.824157161098235,4.360636065295805,Entire home/apt,65,2,21,2017-04-30,5.08,2,317
1293936,Quiet & Spacious apartement  ,7035322,Louis,,Ixelles,50.81705649397734,4.358704376689885,Entire home/apt,77,4,1,2014-05-27,0.03,1,365
18594348,LOUISE CHATELAIN ELEGANT GROUND FLOOR GARDEN POND,24962757,Marta,,Ixelles,50.822352704196796,4.363997246511719,Entire home/apt,120,2,0,,,2,177
17166064,Mini loft in the trendy area,16697088,Justine,,Ixelles,50.819232104599315,4.363853256015788,Entire home/apt,50,1,7,2017-05-01,2.84,1,0
16658159,Cosy room in a nice flat in Brussels,39314863,Isaline,,Ixelles,50.829697626222696,4.377071481936556,Private room,25,2,5,2017-02-16,1.53,1,0
11136737,Petite chambre lumineuse ixelles,57866826,Océane,,Ixelles,50.831219999426146,4.377048620765011,Private room,24,1,2,2016-02-21,0.13,1,0
3337846,Room in a charming house,5328054,Pierre,,Ixelles,50.82776186799061,4.3790742036409025,Private room,24,1,1,2015-09-02,0.05,1,0
3682960,Chambre avec balcon à Ixelles ,18725234,Juliette,,Ixelles,50.80682429712465,4.388347491600872,Private room,50,15,5,2015-09-02,0.16,2,364
14020212,Cosy and attractive furnished flat - Place Flagey,45005529,Slim,,Ixelles,50.828863412663125,4.371289739385507,Entire home/apt,50,1,2,2017-05-01,0.37,1,0
17800465,Chez Franz,121622418,Lorène,,Ixelles,50.82061636264648,4.35401750012153,Private room,20,1,1,2017-04-23,0.83,1,2
18248291,Private Room 5min Walk to Avenue Louise,9024091,Erik,,Ixelles,50.8244227305561,4.358063138302493,Private room,30,1,4,2017-05-05,4,2,10
16084370,Very Central Beautiful Art Deco Apartment,2313635,Jean-Eric,,Ixelles,50.83832713246971,4.364227415274929,Entire home/apt,90,2,31,2017-05-07,5.85,1,333
6843761,Dautzenberg,9402420,Xavier,,Ixelles,50.82808537986147,4.36835776553679,Entire home/apt,85,2,19,2016-01-16,0.87,1,0
5998475,private room in big house shared (old home),31141548,Fred,,Ixelles,50.81397356279431,4.392851914007452,Private room,25,1,45,2017-04-06,1.80,1,156
9312266,Jeanne,31711599,Marie,,Ixelles,50.8160912571463,4.379409953244632,Entire home/apt,85,4,0,,,1,365
7597348,appartement bruxelles,39840084,Maude,,Ixelles,50.80984840837647,4.386419130525168,Private room,35,7,0,,,1,0
8367356,Spacious room in Louise/Flagey,34196372,Michael,,Ixelles,50.827573776900216,4.365805498882399,Private room,30,2,0,,,2,0
9678025,Appartement de haut standing 115m2.,50002123,Elisabeth,,Ixelles,50.81736898693961,4.364457025049921,Entire home/apt,89,1,21,2017-05-07,1.27,1,359
3833505,"chambre idéale, accueil garantit ++",19734824,Caroline,,Ixelles,50.81692629639731,4.386050661807578,Private room,55,1,8,2017-02-05,0.27,2,365
4631220,Le Duplex,19408422,Alexia,,Ixelles,50.825158816291854,4.375038813980554,Entire home/apt,59,2,36,2017-04-09,1.24,1,319
15968924,A shared studio comfortable and convenient,91196107,Tom,,Ixelles,50.82038507600396,4.402827228228754,Shared room,15,1,15,2017-05-02,2.69,1,85
12216970,"Charming apartment, Great location.",6089779,Mathieu,,Ixelles,50.81765007804733,4.384713189184612,Entire home/apt,49,2,75,2017-05-08,6.00,1,315
405932,Sunshine B&B Brussels - Chatelain,2023289,Jacques & Françoise,,Ixelles,50.822190556738384,4.355003138877288,Private room,55,2,44,2017-04-28,0.78,1,343
12016719,"Sunny, well-located and pleasant :)",64288239,Elodie,,Ixelles,50.81848188308145,4.392623539845083,Private room,28,1,0,,,1,0
18328011,Joli Studio à Bruxelles,42971985,Valentine,,Ixelles,50.83790873215837,4.368277116160332,Entire home/apt,45,2,0,,,1,3
1501400,Independent and cosy room in trendy Flagey area,2448849,Delphine & Daniele,,Ixelles,50.83030808310491,4.371685856454769,Private room,60,1,34,2017-04-29,0.78,1,344
14330073,Comfy and classy private room & bathroom,6498628,Hugo,,Ixelles,50.81783332804778,4.355679486592673,Private room,75,5,3,2016-10-30,0.45,1,265
16689301,Louise - Flagey -Ixelles-bus 38/71 to Grand Place,24042347,Jackie,,Ixelles,50.82915177282054,4.36952712104761,Entire home/apt,50,25,0,,,3,360
14608489,Cosy room in Old Belgian Flat @ FLAGEY,21169796,Adrienne,,Ixelles,50.828449962154316,4.377490328968236,Private room,25,3,10,2016-12-29,1.19,1,0
8136785,Cosy & bright apartment,35051314,Ursula,,Ixelles,50.81863759101367,4.361332078005157,Entire home/apt,55,3,38,2017-05-07,2.63,1,342
13969458,Studio lumineux à Ixelles !,17443793,Jeanne,,Ixelles,50.81847960245966,4.382241180350209,Entire home/apt,34,2,2,2016-08-10,0.21,1,0
16361511,Beautiful Duplex in the heart of Brussels,19293722,Dorothée Et Pauline,,Ixelles,50.83713979904457,4.361459658196915,Entire home/apt,65,3,7,2017-05-07,1.64,14,65
